Date,resid
2008-12-16,-1.9259543035831768
2008-12-17,-2.014478755394312
2008-12-18,-2.111011649978594
2008-12-19,-2.204395550319383
2008-12-22,-2.303444785068929
2008-12-23,-2.3972105289898353
2008-12-24,-2.4788292795256788
2008-12-26,-2.558010704154776
2008-12-29,-2.6388476719257126
2008-12-30,-2.7058722775283095
2008-12-31,-2.75805805076313
2009-01-02,-2.7942433975885317
2009-01-05,-2.823759326776463
2009-01-06,-2.8305697180034324
2009-01-07,-2.850241334874937
2009-01-08,-2.8657001917473046
2009-01-09,-2.878390585237959
2009-01-12,-2.9008406675932656
2009-01-13,-2.9414677638714815
2009-01-14,-2.9932310239118864
2009-01-15,-3.0298447949226883
2009-01-16,-3.0450170847542433
2009-01-21,-3.0604823539207535
2009-01-22,-3.080490469011825
2009-01-23,-3.097137653924235
2009-01-26,-3.125614921638441
2009-01-27,-3.1463559060355433
2009-01-28,-3.1616363405604666
2009-01-29,-3.1818743102701617
2009-01-30,-3.2164708127525152
2009-02-02,-3.231663168078566
2009-02-03,-3.2347668059131403
2009-02-04,-3.23527306559113
2009-02-05,-3.2411276084584415
2009-02-06,-3.236446762697872
2009-02-09,-3.2336043375124968
2009-02-10,-3.254948494690967
2009-02-11,-3.269741694387113
2009-02-12,-3.28691903509962
2009-02-13,-3.295037949498055
2009-02-18,-3.314507197192729
2009-02-19,-3.338375550114163
2009-02-20,-3.3628904278701035
2009-02-23,-3.3924766529899366
2009-02-24,-3.418640375839858
2009-02-25,-3.454542743436282
2009-02-26,-3.5093776925448945
2009-02-27,-3.56759314261089
2009-03-02,-3.633413273340582
2009-03-03,-3.7079205569679865
2009-03-04,-3.767197566664514
2009-03-05,-3.834248300707851
2009-03-06,-3.904151566296532
2009-03-09,-3.9758231154250643
2009-03-10,-4.025548390654841
2009-03-11,-4.0552695591628
2009-03-12,-4.067803507670783
2009-03-13,-4.081376128974877
2009-03-16,-4.09616775618002
2009-03-17,-4.094248661052792
2009-03-18,-4.091652840414571
2009-03-19,-4.101239875343272
2009-03-20,-4.121085559566315
2009-03-23,-4.124366085476919
2009-03-24,-4.140376208887169
2009-03-25,-4.151215723101813
2009-03-26,-4.1374149647585154
2009-03-27,-4.129564783724314
2009-03-30,-4.132246135056787
2009-03-31,-4.149885523304866
2009-04-01,-4.166189553238158
2009-04-02,-4.1680804704349255
2009-04-03,-4.17551672867026
2009-04-06,-4.179551223889968
2009-04-07,-4.177779685494615
2009-04-08,-4.175500568963095
2009-04-09,-4.157678521161404
2009-04-13,-4.1468897744458575
2009-04-14,-4.15326372171728
2009-04-15,-4.160323835039226
2009-04-16,-4.162577254361215
2009-04-17,-4.170085595373275
2009-04-20,-4.191833826767422
2009-04-21,-4.203304785203262
2009-04-22,-4.208993758899969
2009-04-23,-4.209880501450684
2009-04-24,-4.218577662626535
2009-04-27,-4.224902591093948
2009-04-28,-4.233146435998956
2009-04-29,-4.24076717951475
2009-04-30,-4.237233966739475
2009-05-01,-4.2321967236630496
2009-05-04,-4.2237003027765185
2009-05-05,-4.2107062758443705
2009-05-06,-4.186838517706627
2009-05-07,-4.170595992998864
2009-05-08,-4.173304936027035
2009-05-11,-4.165408152759622
2009-05-12,-4.160263099269351
2009-05-13,-4.161246605784999
2009-05-14,-4.160609460998041
2009-05-15,-4.147131275369479
2009-05-18,-4.1388299958812045
2009-05-19,-4.1220972938387765
2009-05-20,-4.102413134626215
2009-05-21,-4.08350496528903
2009-05-22,-4.067525351818933
2009-05-27,-4.044004617950347
2009-05-28,-4.0056320454581185
2009-05-29,-3.9510705334671363
2009-06-01,-3.882817734794947
2009-06-02,-3.818718412149854
2009-06-03,-3.7561408065514867
2009-06-04,-3.684308446697575
2009-06-05,-3.6122515566583266
2009-06-08,-3.5487230234654654
2009-06-09,-3.4866557337943074
2009-06-10,-3.4353853641978027
2009-06-11,-3.395996164342031
2009-06-12,-3.3467389835283594
2009-06-15,-3.3132995809972003
2009-06-16,-3.2797595194353795
2009-06-17,-3.242464718857289
2009-06-18,-3.212928091661035
2009-06-19,-3.1782627988134537
2009-06-22,-3.1519092989239894
2009-06-23,-3.1188266786723684
2009-06-24,-3.070323245336514
2009-06-25,-3.019648656055253
2009-06-26,-2.9721343617043523
2009-06-29,-2.9290945048436634
2009-06-30,-2.8774945352570995
2009-07-01,-2.826791781555262
2009-07-02,-2.7850235129237433
