Date,resid
2009-01-28,6.558200549180693
2009-01-29,6.552318985417044
2009-01-30,6.570680496727222
2009-02-02,6.590090332561962
2009-02-03,6.590784643083531
2009-02-04,6.598690617218477
2009-02-05,6.6140398912758664
2009-02-06,6.629206369934765
2009-02-09,6.648640297083779
2009-02-10,6.6952991752055695
2009-02-11,6.717029980910222
2009-02-12,6.710064758866138
2009-02-13,6.715116084236195
2009-02-18,6.76867207975492
2009-02-19,6.80937321592661
2009-02-20,6.869536318079462
2009-02-23,6.958961991964907
2009-02-24,6.983702554886133
2009-02-25,6.995840017787986
2009-02-26,7.011929067890218
2009-02-27,7.044203671683597
2009-03-02,7.133187735215655
2009-03-03,7.209088569323757
2009-03-04,7.248903290598928
2009-03-05,7.315194169199167
2009-03-06,7.379699866280957
2009-03-09,7.446278088614555
2009-03-10,7.460885363879372
2009-03-11,7.447723811544425
2009-03-12,7.414369586335536
2009-03-13,7.400616085906256
2009-03-16,7.392829497879681
2009-03-17,7.359441999051327
2009-03-18,7.322874022617102
2009-03-19,7.3231100342965805
2009-03-20,7.3500462845086565
2009-03-23,7.348976118328613
2009-03-24,7.350244163385206
2009-03-25,7.343815438467383
2009-03-26,7.313333106881532
2009-03-27,7.293481961411091
2009-03-30,7.317277948503114
2009-03-31,7.335151486944788
2009-04-01,7.3321320755408665
2009-04-02,7.319329037550605
2009-04-03,7.287774958086793
2009-04-06,7.266602971497912
2009-04-07,7.2238375208203855
2009-04-08,7.178428461363087
2009-04-09,7.110776922086499
2009-04-13,7.0587993810621645
2009-04-14,7.016864727733083
2009-04-15,6.964747391104407
2009-04-16,6.908191470178125
2009-04-17,6.8371933093757224
2009-04-20,6.8125303440692555
2009-04-21,6.765226675172683
2009-04-22,6.72431754151467
2009-04-23,6.676601755724477
2009-04-24,6.63583783242019
2009-04-27,6.597283962533878
2009-04-28,6.553590118848453
2009-04-29,6.499474819207427
2009-04-30,6.447502367392985
2009-05-01,6.391041138996385
2009-05-04,6.329645196991166
2009-05-05,6.25198947380921
2009-05-06,6.1650364628578345
2009-05-07,6.0887636752243
2009-05-08,6.009560476362218
2009-05-11,5.933762633981898
2009-05-12,5.848992821015866
2009-05-13,5.779223494006779
2009-05-14,5.695744725246867
2009-05-15,5.628652569085951
2009-05-18,5.539938306756917
2009-05-19,5.440989587887455
2009-05-20,5.340487761861165
2009-05-21,5.257623312589176
2009-05-22,5.189338895503258
2009-05-27,5.117677579701686
2009-05-28,5.035887639784754
2009-05-29,4.93001843255936
2009-06-01,4.830928518526055
2009-06-02,4.730033945742261
2009-06-03,4.644359444354068
2009-06-04,4.554344936700508
2009-06-05,4.462914739083559
2009-06-08,4.377704453180696
2009-06-09,4.285034278451696
2009-06-10,4.200925417969048
2009-06-11,4.113453920592596
2009-06-12,4.026095678446157
2009-06-15,3.9623519915711465
2009-06-16,3.9153711114088514
2009-06-17,3.8616823159197824
2009-06-18,3.796506959392403
2009-06-19,3.7118034337866836
2009-06-22,3.6589054713493985
2009-06-23,3.5969626449651573
2009-06-24,3.521082037211074
2009-06-25,3.418541078145926
2009-06-26,3.319775162486994
2009-06-29,3.218965272478174
2009-06-30,3.127101121010306
2009-07-01,3.0388745738579326
2009-07-02,2.964987232248743
2009-07-07,2.9210014482792084
2009-07-08,2.879929573462672
2009-07-09,2.826795271582484
2009-07-10,2.7664515274786137
2009-07-13,2.684179858068662
2009-07-14,2.59160741039166
2009-07-15,2.5100302163061357
2009-07-16,2.4229456066682387
2009-07-17,2.3300900725081872
2009-07-20,2.24224023946797
2009-07-21,2.1544261465629644
2009-07-22,2.064789519337984
2009-07-23,1.971461900767779
2009-07-24,1.8702157772880714
2009-07-27,1.7866019742266626
2009-07-28,1.7204488684626813
2009-07-29,1.6598148786210916
2009-07-30,1.6010620370332975
2009-07-31,1.549218994375971
2009-08-03,1.5003785328330155
2009-08-04,1.440349922865001
2009-08-05,1.3755183778518756
2009-08-06,1.3225448530163508
2009-08-07,1.2706334552116019
2009-08-10,1.2211295502492385
2009-08-11,1.1818984318274417
2009-08-12,1.1405287436946674
2009-08-13,1.096210737543362
2009-08-14,1.052543842799558
2009-08-17,1.0433832485375487
2009-08-18,1.01999432935663
2009-08-19,0.9993699095802374
2009-08-20,0.9705028077490226
2009-08-21,0.9447093248218579
2009-08-24,0.9188815695416913
2009-08-25,0.8954977296422798
2009-08-26,0.8697783808267602
2009-08-27,0.7108733177942758
2009-08-28,0.680178660310526
2009-08-31,0.6642954766618359
2009-09-01,0.6785141130896056
2009-09-02,0.6884253318418326
2009-09-03,0.6840238986380393
2009-09-04,0.6580065304090118
2009-09-09,0.6199403979470852
2009-09-10,0.563173174752691
2009-09-11,0.5191540909257352
2009-09-14,0.4761250940924189
2009-09-15,0.43395930287397
2009-09-16,0.3982970545277643
2009-09-17,0.356987862119409
2009-09-18,0.3158018041048104
2009-09-21,0.2714469158472278
2009-09-22,0.22531682976019762
2009-09-23,0.18299561787212537
2009-09-24,0.16127265814400416
2009-09-25,0.14988870121672015
2009-09-28,0.13180114977399837
2009-09-29,0.11877198852430737
2009-09-30,0.1090424710767618
2009-10-01,0.12483290276481585
2009-10-02,0.14792156225853725
2009-10-05,0.1559089023215926
2009-10-06,0.15544848691348578
2009-10-07,0.14559571223664503
2009-10-08,0.12648159698232442
2009-10-09,0.10243874046045554
2009-10-12,0.07672746129267172
2009-10-13,0.04908810989379819
2009-10-14,0.02017431142184034
2009-10-15,-0.016944741318744683
2009-10-16,-0.06025195981255482
2009-10-19,-0.10119292067369479
2009-10-20,-0.14516830590513097
2009-10-21,-0.18476675228156747
2009-10-22,-0.23668599179409977
2009-10-23,-0.26684844017452103
2009-10-26,-0.2769059623849821
2009-10-27,-0.2746211505682399
2009-10-28,-0.25488927777926085
2009-10-29,-0.26783726194726
2009-10-30,-0.23862273628141661
2009-11-02,-0.20989919190015582
2009-11-03,-0.1930384454587022
2009-11-04,-0.2046672098726856
